"Date","Depth","Measurement"
2017-05-04,27,3.82075
2017-05-04,28,3.88408333333333
2017-05-05,2,4.2390625
2017-05-05,3,4.0505
2017-05-05,4,3.96872916666667
2017-05-05,5,3.9141875
2017-05-05,6,3.88154166666667
2017-05-05,7,3.87991666666667
2017-05-05,8,3.89408333333333
2017-05-05,9,3.9000625
2017-05-05,10,3.87814583333333
2017-05-05,11,3.85133333333333
2017-05-05,12,3.884625
2017-05-05,13,3.93017708333333
2017-05-05,14,3.92853125
2017-05-05,15,3.91115625
2017-05-05,16,3.87805208333333
2017-05-05,17,3.87452083333333
2017-05-05,18,3.9005625
2017-05-05,19,3.9165625
2017-05-05,20,3.92252083333333
2017-05-05,21,3.87913541666667
2017-05-05,22,3.78640625
2017-05-05,23,3.77394791666667
2017-05-05,24,3.84176041666667
2017-05-05,25,3.85835416666667
2017-05-05,26,3.82372916666667
2017-05-05,27,3.83591666666667
2017-05-05,28,3.89491666666667
2017-05-06,2,4.6879375
2017-05-06,3,4.35733333333333
2017-05-06,4,4.124
2017-05-06,5,4.02714583333333
2017-05-06,6,3.97641666666667
2017-05-06,7,3.94527083333333
2017-05-06,8,3.92727083333333
2017-05-06,9,3.906625
2017-05-06,10,3.86504166666667
2017-05-06,11,3.82725
2017-05-06,12,3.85195833333333
2017-05-06,13,3.89327083333333
2017-05-06,14,3.8938125
2017-05-06,15,3.87934375
2017-05-06,16,3.84986458333333
2017-05-06,17,3.85203125
2017-05-06,18,3.88584375
2017-05-06,19,3.9051875
2017-05-06,20,3.9100625
2017-05-06,21,3.864875
2017-05-06,22,3.769625
2017-05-06,23,3.7558125
2017-05-06,24,3.8234375
2017-05-06,25,3.8431875
2017-05-06,26,3.8150625
2017-05-06,27,3.8280625
2017-05-06,28,3.8821875
2017-05-07,2,4.83289583333333
2017-05-07,3,4.6746875
2017-05-07,4,4.38083333333333
2017-05-07,5,4.15725
2017-05-07,6,4.04622916666667
2017-05-07,7,4.00370833333333
2017-05-07,8,3.987875
2017-05-07,9,3.96702083333333
2017-05-07,10,3.92445833333333
2017-05-07,11,3.88045833333333
2017-05-07,12,3.90054166666667
2017-05-07,13,3.939375
2017-05-07,14,3.93879166666667
2017-05-07,15,3.91948958333333
2017-05-07,16,3.88146875
2017-05-07,17,3.87442708333333
2017-05-07,18,3.89836458333333
2017-05-07,19,3.91114583333333
2017-05-07,20,3.91277083333333
2017-05-07,21,3.86625
2017-05-07,22,3.77158333333333
2017-05-07,23,3.7575
2017-05-07,24,3.824
2017-05-07,25,3.84427083333333
2017-05-07,26,3.8183125
2017-05-07,27,3.832125
2017-05-07,28,3.88570833333333
2017-05-08,2,4.42689583333333
2017-05-08,3,4.39277083333333
2017-05-08,4,4.31479166666667
2017-05-08,5,4.24266666666667
2017-05-08,6,4.1736875
2017-05-08,7,4.1180625
2017-05-08,8,4.075
2017-05-08,9,4.03525
2017-05-08,10,3.98670833333333
2017-05-08,11,3.94635416666667
2017-05-08,12,3.96275
2017-05-08,13,3.99388541666667
2017-05-08,14,3.98407291666667
2017-05-08,15,3.95816666666667
2017-05-08,16,3.91616666666667
2017-05-08,17,3.90330208333333
2017-05-08,18,3.91957291666667
2017-05-08,19,3.92716666666667
2017-05-08,20,3.92608333333333
2017-05-08,21,3.87634375
2017-05-08,22,3.77794791666667
2017-05-08,23,3.760875
2017-05-08,24,3.825125
2017-05-08,25,3.84345833333333
2017-05-08,26,3.815875
2017-05-08,27,3.83022916666667
2017-05-08,28,3.88652083333333
2017-05-09,2,4.44260416666667
2017-05-09,3,4.45075
2017-05-09,4,4.40308333333333
2017-05-09,5,4.3510625
2017-05-09,6,4.30608333333333
2017-05-09,7,4.28116666666667
2017-05-09,8,4.25841666666667
2017-05-09,9,4.22095833333333
2017-05-09,10,4.16047916666667
2017-05-09,11,4.10266666666667
2017-05-09,12,4.09675
2017-05-09,13,4.1060625
2017-05-09,14,4.0766875
2017-05-09,15,4.03334375
2017-05-09,16,3.97603125
2017-05-09,17,3.9509375
2017-05-09,18,3.9580625
2017-05-09,19,3.955875
2017-05-09,20,3.944375
2017-05-09,21,3.88838541666667
2017-05-09,22,3.78790625
2017-05-09,23,3.76729166666667
2017-05-09,24,3.82654166666667
2017-05-09,25,3.842375
2017-05-09,26,3.81479166666667
2017-05-09,27,3.83239583333333
2017-05-09,28,3.8951875
2017-05-10,2,4.33591666666667
2017-05-10,3,4.34458333333333
2017-05-10,4,4.30666666666667
2017-05-10,5,4.26929166666667
2017-05-10,6,4.241125
2017-05-10,7,4.2373125
2017-05-10,8,4.23622916666667
2017-05-10,9,4.22422916666667
2017-05-10,10,4.18941666666667
2017-05-10,11,4.1480625
2017-05-10,12,4.16927083333333
2017-05-10,13,4.20819791666667
2017-05-10,14,4.20001041666667
2017-05-10,15,4.16786458333333
2017-05-10,16,4.11176041666667
2017-05-10,17,4.08640625
2017-05-10,18,4.09180208333333
2017-05-10,19,4.08416666666667
2017-05-10,20,4.0635
2017-05-10,21,3.99429166666667
2017-05-10,22,3.87654166666667
2017-05-10,23,3.84605208333333
2017-05-10,24,3.90282291666667
2017-05-10,25,3.91040625
2017-05-10,26,3.86880208333333
2017-05-10,27,3.87635416666667
2017-05-10,28,3.9330625
2017-05-11,2,4.68433333333333
2017-05-11,3,4.627875
2017-05-11,4,4.54579166666667
2017-05-11,5,4.490125
2017-05-11,6,4.4458125
2017-05-11,7,4.42204166666667
2017-05-11,8,4.4085
2017-05-11,9,4.393875
2017-05-11,10,4.367875
2017-05-11,11,4.341875
2017-05-11,12,4.37491666666667
2017-05-11,13,4.42258333333333
2017-05-11,14,4.42475
2017-05-11,15,4.41039583333333
2017-05-11,16,4.37952083333333
2017-05-11,17,4.37654166666667
2017-05-11,18,4.40145833333333
2017-05-11,19,4.413375
2017-05-11,20,4.41229166666667
2017-05-11,21,4.36161458333333
2017-05-11,22,4.26134375
2017-05-11,23,4.24292708333333
2017-05-11,24,4.30636458333333
2017-05-11,25,4.31938541666667
2017-05-11,26,4.28198958333333
2017-05-11,27,4.28957291666667
2017-05-11,28,4.34213541666667
2017-05-12,2,4.91085416666667
2017-05-12,3,4.91785416666667
2017-05-12,4,4.87266666666667
2017-05-12,5,4.83333333333333
2017-05-12,6,4.80310416666667
2017-05-12,7,4.79122916666667
2017-05-12,8,4.78583333333333
2017-05-12,9,4.77610416666667
2017-05-12,10,4.74470833333333
2017-05-12,11,4.70791666666667
2017-05-12,12,4.72902083333333
2017-05-12,13,4.76389583333333
2017-05-12,14,4.75577083333333
2017-05-12,15,4.724375
2017-05-12,16,4.66970833333333
2017-05-12,17,4.64561458333333
2017-05-12,18,4.65209375
2017-05-12,19,4.6420625
2017-05-12,20,4.61552083333333
2017-05-12,21,4.54189583333333
2017-05-12,22,4.4211875
2017-05-12,23,4.38653125
2017-05-12,24,4.43792708333333
2017-05-12,25,4.43684375
2017-05-12,26,4.38328125
2017-05-12,27,4.37680208333333
2017-05-12,28,4.41740625
2017-05-13,2,5.40908333333333
2017-05-13,3,5.28189583333333
2017-05-13,4,5.15516666666667
2017-05-13,5,5.0689375
2017-05-13,6,5.01414583333333
2017-05-13,7,4.9975625
2017-05-13,8,4.99170833333333
2017-05-13,9,4.97989583333333
2017-05-13,10,4.94860416666667
2017-05-13,11,4.91558333333333
2017-05-13,12,4.9453125
2017-05-13,13,4.99129166666667
2017-05-13,14,4.99345833333333
2017-05-13,15,4.97588541666667
2017-05-13,16,4.93857291666667
2017-05-13,17,4.92776041666667
2017-05-13,18,4.94344791666667
2017-05-13,19,4.94561458333333
2017-05-13,20,4.93426041666667
2017-05-13,21,4.870875
2017-05-13,22,4.75545833333333
2017-05-13,23,4.71938541666667
2017-05-13,24,4.76265625
2017-05-13,25,4.75236458333333
2017-05-13,26,4.68851041666667
2017-05-13,27,4.66416666666667
2017-05-13,28,4.67933333333333
2017-05-14,2,6.41702083333333
2017-05-14,3,6.363125
2017-05-14,4,6.24777083333333
2017-05-14,5,6.14222916666667
2017-05-14,6,6.0311875
2017-05-14,7,5.9476875
2017-05-14,8,5.8820625
2017-05-14,9,5.7843125
2017-05-14,10,5.65397916666667
2017-05-14,11,5.52570833333333
2017-05-14,12,5.45352083333333
2017-05-14,13,5.41260416666667
2017-05-14,14,5.3468125
2017-05-14,15,5.26698958333333
2017-05-14,16,5.17313541666667
2017-05-14,17,5.11873958333333
2017-05-14,18,5.10380208333333
2017-05-14,19,5.07834375
2017-05-14,20,5.04236458333333
2017-05-14,21,4.96590625
2017-05-14,22,4.84896875
2017-05-14,23,4.81105208333333
2017-05-14,24,4.85215625
2017-05-14,25,4.84190625
2017-05-14,26,4.78030208333333
2017-05-14,27,4.76436458333333
2017-05-14,28,4.79409375
2017-05-15,2,6.9485625
2017-05-15,3,6.90772916666667
2017-05-15,4,6.79308333333333
2017-05-15,5,6.659125
2017-05-15,6,6.50225
2017-05-15,7,6.36210416666667
2017-05-15,8,6.260875
2017-05-15,9,6.1445
2017-05-15,10,5.98283333333333
2017-05-15,11,5.83425
2017-05-15,12,5.77397916666667
2017-05-15,13,5.73572916666667
2017-05-15,14,5.64652083333333
2017-05-15,15,5.540125
2017-05-15,16,5.41654166666667
2017-05-15,17,5.33039583333333
2017-05-15,18,5.2816875
2017-05-15,19,5.231625
2017-05-15,20,5.18020833333333
2017-05-15,21,5.07916666666667
2017-05-15,22,4.9285
2017-05-15,23,4.86828125
2017-05-15,24,4.89851041666667
2017-05-15,25,4.88128125
2017-05-15,26,4.81659375
2017-05-15,27,4.80369791666667
2017-05-15,28,4.84259375
2017-05-16,2,7.2050625
2017-05-16,3,7.17254166666667
2017-05-16,4,7.08322916666667
2017-05-16,5,7.0043125
2017-05-16,6,6.90325
2017-05-16,7,6.68779166666667
2017-05-16,8,6.41216666666667
2017-05-16,9,6.12645833333333
2017-05-16,10,5.84960416666667
2017-05-16,11,5.64810416666667
2017-05-16,12,5.505
2017-05-16,13,5.3939375
2017-05-16,14,5.27447916666667
2017-05-16,15,5.17415625
2017-05-16,16,5.09296875
2017-05-16,17,5.04751041666667
2017-05-16,18,5.03778125
2017-05-16,19,5.02163541666667
2017-05-16,20,4.99907291666667
2017-05-16,21,4.93180208333333
2017-05-16,22,4.81982291666667
2017-05-16,23,4.79341666666667
2017-05-16,24,4.85258333333333
2017-05-16,25,4.86202083333333
2017-05-16,26,4.82172916666667
2017-05-16,27,4.82634375
2017-05-16,28,4.87586458333333
2017-05-17,2,7.78302083333333
2017-05-17,3,7.7025625
2017-05-17,4,7.56566666666667
2017-05-17,5,7.4358125
2017-05-17,6,7.1611875
2017-05-17,7,6.69865398550725
2017-05-17,8,6.25515217391304
2017-05-17,9,5.93715217391304
2017-05-17,10,5.68658695652174
2017-05-17,11,5.48937047101449
2017-05-17,12,5.3836875
2017-05-17,13,5.32167708333333
2017-05-17,14,5.24619791666667
2017-05-17,15,5.17184375
2017-05-17,16,5.09861458333333
2017-05-17,17,5.06201041666667
2017-05-17,18,5.06203125
2017-05-17,19,5.05396875
2017-05-17,20,5.03782291666667
2017-05-17,21,4.973
2017-05-17,22,4.8595
2017-05-17,23,4.82667708333333
2017-05-17,24,4.87453125
2017-05-17,25,4.87425
2017-05-17,26,4.82583333333333
2017-05-17,27,4.82719791666667
2017-05-17,28,4.87834375
2017-05-18,2,6.7471875
2017-05-18,3,6.755625
2017-05-18,4,6.72189583333333
2017-05-18,5,6.69439583333333
2017-05-18,6,6.6679375
2017-05-18,7,6.6584375
2017-05-18,8,6.656375
2017-05-18,9,6.6479375
2017-05-18,10,6.61733333333333
2017-05-18,11,6.58510416666667
2017-05-18,12,6.61197916666667
2017-05-18,13,6.63634375
2017-05-18,14,6.60269791666667
2017-05-18,15,6.52394791666667
2017-05-18,16,6.40009375
2017-05-18,17,6.28308152173913
2017-05-18,18,6.17291123188406
2017-05-18,19,6.08918206521739
2017-05-18,20,6.03189402173913
2017-05-18,21,5.91372916666667
2017-05-18,22,5.7346875
2017-05-18,23,5.63363541666667
2017-05-18,24,5.61057291666667
2017-05-18,25,5.55594791666667
2017-05-18,26,5.46976041666667
2017-05-18,27,5.44080208333333
2017-05-18,28,5.46907291666667
2017-05-19,2,7.14322916666667
2017-05-19,3,7.04877083333333
2017-05-19,4,6.9043125
2017-05-19,5,6.81691666666667
2017-05-19,6,6.762625
2017-05-19,7,6.7225625
2017-05-19,8,6.68566666666667
2017-05-19,9,6.64075
2017-05-19,10,6.57310416666667
2017-05-19,11,6.503375
2017-05-19,12,6.49222916666667
2017-05-19,13,6.49638541666667
2017-05-19,14,6.46040625
2017-05-19,15,6.40669791666667
2017-05-19,16,6.33526041666667
2017-05-19,17,6.29822916666667
2017-05-19,18,6.29560416666667
2017-05-19,19,6.27840625
2017-05-19,20,6.24663541666667
2017-05-19,21,6.17232291666667
2017-05-19,22,6.05546875
2017-05-19,23,6.02095833333333
2017-05-19,24,6.06879166666667
2017-05-19,25,6.06745833333333
2017-05-19,26,6.01695833333333
2017-05-19,27,6.01457291666667
2017-05-19,28,6.06030208333333
2017-05-20,2,7.4215
2017-05-20,3,7.42202083333333
2017-05-20,4,7.36441666666667
2017-05-20,5,7.31308333333333
2017-05-20,6,7.270125
2017-05-20,7,7.22441666666667
2017-05-20,8,7.13754166666667
2017-05-20,9,7.02014583333333
2017-05-20,10,6.91485416666667
2017-05-20,11,6.8404375
2017-05-20,12,6.83139583333333
2017-05-20,13,6.84542708333333
2017-05-20,14,6.81861458333333
2017-05-20,15,6.780625
2017-05-20,16,6.73145833333333
2017-05-20,17,6.70609375
2017-05-20,18,6.70453125
2017-05-20,19,6.68603125
2017-05-20,20,6.65059375
2017-05-20,21,6.57209375
2017-05-20,22,6.45053125
2017-05-20,23,6.40855208333333
2017-05-20,24,6.44615625
2017-05-20,25,6.43242708333333
2017-05-20,26,6.36736458333333
2017-05-20,27,6.34151041666667
2017-05-20,28,6.35486458333333
2017-05-21,2,7.520125
2017-05-21,3,7.5336875
2017-05-21,4,7.50077083333333
2017-05-21,5,7.47360416666667
2017-05-21,6,7.44375
2017-05-21,7,7.42635416666667
2017-05-21,8,7.41789583333333
2017-05-21,9,7.39904166666667
2017-05-21,10,7.34939583333333
2017-05-21,11,7.299125
2017-05-21,12,7.30739583333333
2017-05-21,13,7.3256875
2017-05-21,14,7.29947916666667
2017-05-21,15,7.24645833333333
2017-05-21,16,7.166625
2017-05-21,17,7.10411458333333
2017-05-21,18,7.05892708333333
2017-05-21,19,7.0045
2017-05-21,20,6.94083333333333
2017-05-21,21,6.8415
2017-05-21,22,6.7065
2017-05-21,23,6.65066666666667
2017-05-21,24,6.674
2017-05-21,25,6.65053125
2017-05-21,26,6.58026041666667
2017-05-21,27,6.55520833333333
2017-05-21,28,6.575375
2017-05-22,2,7.47870833333333
2017-05-22,3,7.48514583333333
2017-05-22,4,7.44652083333333
2017-05-22,5,7.41220833333333
2017-05-22,6,7.3774375
2017-05-22,7,7.35866666666667
2017-05-22,8,7.3325625
2017-05-22,9,7.25704166666667
2017-05-22,10,7.12883333333333
2017-05-22,11,7.01945833333333
2017-05-22,12,6.99010416666667
2017-05-22,13,6.96776041666667
2017-05-22,14,6.89769791666667
2017-05-22,15,6.81682291666667
2017-05-22,16,6.72513541666667
2017-05-22,17,6.6798125
2017-05-22,18,6.68085416666667
2017-05-22,19,6.67451041666667
2017-05-22,20,6.66078125
2017-05-22,21,6.59894791666667
2017-05-22,22,6.48901041666667
2017-05-22,23,6.4613125
2017-05-22,24,6.51585416666667
2017-05-22,25,6.52165625
2017-05-22,26,6.47871875
2017-05-22,27,6.47770833333333
2017-05-22,28,6.518625
2017-05-23,2,7.51222916666667
2017-05-23,3,7.52377083333333
2017-05-23,4,7.48983333333333
2017-05-23,5,7.46366666666667
2017-05-23,6,7.43697916666667
2017-05-23,7,7.42441666666667
2017-05-23,8,7.40495833333333
2017-05-23,9,7.3488125
2017-05-23,10,7.26170833333333
2017-05-23,11,7.16766666666667
2017-05-23,12,7.1025625
2017-05-23,13,7.0445
2017-05-23,14,6.9535
2017-05-23,15,6.87165625
2017-05-23,16,6.79896875
2017-05-23,17,6.76657291666667
2017-05-23,18,6.77446875
2017-05-23,19,6.77260416666667
2017-05-23,20,6.76097916666667
2017-05-23,21,6.6986875
2017-05-23,22,6.58572916666667
2017-05-23,23,6.55594791666667
2017-05-23,24,6.60934375
2017-05-23,25,6.6175625
2017-05-23,26,6.58060416666667
2017-05-23,27,6.58111458333333
2017-05-23,28,6.61909375
2017-05-24,2,7.75066666666667
2017-05-24,3,7.72822916666667
2017-05-24,4,7.65989583333333
2017-05-24,5,7.60725
2017-05-24,6,7.5525
2017-05-24,7,7.50860416666667
2017-05-24,8,7.46354166666667
2017-05-24,9,7.377
2017-05-24,10,7.26066666666667
2017-05-24,11,7.17672916666667
2017-05-24,12,7.1715
2017-05-24,13,7.18467708333333
2017-05-24,14,7.15519791666667
2017-05-24,15,7.10234375
2017-05-24,16,7.02611458333333
2017-05-24,17,6.98115625
2017-05-24,18,6.96746875
2017-05-24,19,6.94220833333333
2017-05-24,20,6.905375
2017-05-24,21,6.82104166666667
2017-05-24,22,6.68920833333333
2017-05-24,23,6.64388541666667
2017-05-24,24,6.68507291666667
2017-05-24,25,6.68060416666667
2017-05-24,26,6.63047916666667
2017-05-24,27,6.62570833333333
2017-05-24,28,6.66629166666667
2017-05-25,2,8.498
2017-05-25,3,8.46808333333333
2017-05-25,4,8.38579166666667
2017-05-25,5,8.30902083333333
2017-05-25,6,8.22335416666667
2017-05-25,7,8.14327083333333
2017-05-25,8,8.03970833333333
2017-05-25,9,7.85408333333333
2017-05-25,10,7.65045833333333
2017-05-25,11,7.486125
2017-05-25,12,7.37670833333333
2017-05-25,13,7.31178125
2017-05-25,14,7.22259375
2017-05-25,15,7.13519791666667
2017-05-25,16,7.04959375
2017-05-25,17,7.0044375
2017-05-25,18,6.99972916666667
2017-05-25,19,6.97713541666667
2017-05-25,20,6.93665625
2017-05-25,21,6.85314583333333
2017-05-25,22,6.72660416666667
2017-05-25,23,6.68422916666667
2017-05-25,24,6.72602083333333
2017-05-25,25,6.72263541666667
2017-05-25,26,6.67407291666667
2017-05-25,27,6.67167708333333
2017-05-25,28,6.71544791666667
2017-05-26,2,9.20239583333333
2017-05-26,3,9.14060416666667
2017-05-26,4,9.01891666666667
2017-05-26,5,8.81741666666667
2017-05-26,6,8.52139583333333
2017-05-26,7,8.25483333333333
2017-05-26,8,7.98754166666667
2017-05-26,9,7.72839583333333
2017-05-26,10,7.51608333333333
2017-05-26,11,7.302875
2017-05-26,12,7.18639583333333
2017-05-26,13,7.14151041666667
2017-05-26,14,7.07278125
2017-05-26,15,7.00478125
2017-05-26,16,6.93751041666667
2017-05-26,17,6.90332291666667
2017-05-26,18,6.90221875
2017-05-26,19,6.89146875
2017-05-26,20,6.87107291666667
2017-05-26,21,6.80702083333333
2017-05-26,22,6.6993125
2017-05-26,23,6.6734375
2017-05-26,24,6.72939583333333
2017-05-26,25,6.73890625
2017-05-26,26,6.70196875
2017-05-26,27,6.70780208333333
2017-05-26,28,6.75640625
2017-05-27,2,9.65683333333333
2017-05-27,3,9.45320833333333
2017-05-27,4,9.18845833333333
2017-05-27,5,8.93164583333333
2017-05-27,6,8.70629166666667
2017-05-27,7,8.43989583333333
2017-05-27,8,8.0543125
2017-05-27,9,7.66129166666667
2017-05-27,10,7.39208333333333
2017-05-27,11,7.22539583333333
2017-05-27,12,7.15979166666667
2017-05-27,13,7.14088541666667
2017-05-27,14,7.08515625
2017-05-27,15,7.02258333333333
2017-05-27,16,6.95316666666667
2017-05-27,17,6.9221875
2017-05-27,18,6.92964583333333
2017-05-27,19,6.92288541666667
2017-05-27,20,6.90190625
2017-05-27,21,6.83704166666667
2017-05-27,22,6.72829166666667
2017-05-27,23,6.70139583333333
2017-05-27,24,6.75635416666667
2017-05-27,25,6.76509375
2017-05-27,26,6.72761458333333
2017-05-27,27,6.73315625
2017-05-27,28,6.78171875
2017-05-28,2,10.3263541666667
2017-05-28,3,10.1602708333333
2017-05-28,4,9.86677083333333
2017-05-28,5,9.34066666666667
2017-05-28,6,8.67770833333333
2017-05-28,7,8.2896875
2017-05-28,8,8.10925
2017-05-28,9,7.91133333333333
2017-05-28,10,7.6620625
2017-05-28,11,7.4509375
2017-05-28,12,7.38183333333333
2017-05-28,13,7.37107291666667
2017-05-28,14,7.32230208333333
2017-05-28,15,7.26225
2017-05-28,16,7.19091666666667
2017-05-28,17,7.15208333333333
2017-05-28,18,7.14575
2017-05-28,19,7.12709375
2017-05-28,20,7.09611458333333
2017-05-28,21,7.023
2017-05-28,22,6.90775
2017-05-28,23,6.87358333333333
2017-05-28,24,6.9205
2017-05-28,25,6.91628125
2017-05-28,26,6.86092708333333
2017-05-28,27,6.84986458333333
2017-05-28,28,6.88309375
2017-05-29,2,10.2961666666667
2017-05-29,3,10.2787708333333
2017-05-29,4,10.1056458333333
2017-05-29,5,9.70260416666667
2017-05-29,6,9.08322916666667
2017-05-29,7,8.51702083333333
2017-05-29,8,8.13816666666667
2017-05-29,9,7.82095833333333
2017-05-29,10,7.550625
2017-05-29,11,7.3596875
2017-05-29,12,7.28954166666667
2017-05-29,13,7.27432291666667
2017-05-29,14,7.21663541666667
2017-05-29,15,7.14834375
2017-05-29,16,7.06944791666667
2017-05-29,17,7.02845833333333
2017-05-29,18,7.025375
2017-05-29,19,7.01225
2017-05-29,20,6.98908333333333
2017-05-29,21,6.91959375
2017-05-29,22,6.80378125
2017-05-29,23,6.77330208333333
2017-05-29,24,6.82815625
2017-05-29,25,6.83315625
2017-05-29,26,6.78830208333333
2017-05-29,27,6.78517708333333
2017-05-29,28,6.82378125
2017-05-30,2,9.56610416666667
2017-05-30,3,9.53429166666667
2017-05-30,4,9.41079166666667
2017-05-30,5,9.2439375
2017-05-30,6,9.03352083333333
2017-05-30,7,8.80729166666667
2017-05-30,8,8.58133333333333
2017-05-30,9,8.37264583333333
2017-05-30,10,8.20827083333333
2017-05-30,11,8.04858333333333
2017-05-30,12,7.91004166666667
2017-05-30,13,7.80596875
2017-05-30,14,7.68015625
2017-05-30,15,7.55704166666667
2017-05-30,16,7.436625
2017-05-30,17,7.36202083333333
2017-05-30,18,7.33322916666667
2017-05-30,19,7.29182291666667
2017-05-30,20,7.23780208333333
2017-05-30,21,7.1348125
2017-05-30,22,6.98285416666667
2017-05-30,23,6.92585416666667
2017-05-30,24,6.9638125
2017-05-30,25,6.95935416666667
2017-05-30,26,6.91247916666667
2017-05-30,27,6.90486458333333
2017-05-30,28,6.93651041666667
2017-05-31,2,8.98266666666667
2017-05-31,3,8.989875
2017-05-31,4,8.9445
2017-05-31,5,8.90122916666667
2017-05-31,6,8.84495833333333
2017-05-31,7,8.77829166666667
2017-05-31,8,8.6795
2017-05-31,9,8.54639583333333
2017-05-31,10,8.417875
2017-05-31,11,8.31104166666667
2017-05-31,12,8.26070833333333
2017-05-31,13,8.21052083333333
2017-05-31,14,8.1008125
2017-05-31,15,7.98702083333333
2017-05-31,16,7.86914583333333
2017-05-31,17,7.76684375
2017-05-31,18,7.68011458333333
2017-05-31,19,7.55122916666667
2017-05-31,20,7.3801875
2017-05-31,21,7.20590625
2017-05-31,22,7.02838541666667
2017-05-31,23,6.9511875
2017-05-31,24,6.9743125
2017-05-31,25,6.96139583333333
2017-05-31,26,6.9124375
2017-05-31,27,6.9100625
2017-05-31,28,6.95427083333333
2017-06-01,2,9.840875
2017-06-01,3,9.79733333333333
2017-06-01,4,9.69370833333333
2017-06-01,5,9.54620833333333
2017-06-01,6,9.332125
2017-06-01,7,9.1210625
2017-06-01,8,8.94483333333333
2017-06-01,9,8.73258333333333
2017-06-01,10,8.53977083333333
2017-06-01,11,8.42575
2017-06-01,12,8.38320833333333
2017-06-01,13,8.36378125
2017-06-01,14,8.29901041666667
2017-06-01,15,8.20288541666667
2017-06-01,16,8.07540625
2017-06-01,17,7.96786458333333
